"date","experiment","level","model","temporal_resolution","variable","realization_number","model_ID","CMIP6_table","CMIP6_table_shortname","grid"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc6","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MIROC6","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","mri_esm2_0","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MRI-ESM2-0","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","cesm2_waccm","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","CESM2-WACCM","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","canesm5","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","CANESM5","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","ipsl_cm6a_lr","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","IPSL-CM6A-LR","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc_es2l","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f2","MIROC-ES2L","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc6","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","MIROC6","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","mri_esm2_0","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","MRI-ESM2-0","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","cesm2_waccm","fixed","surface_altitude","r1i1p1f1","CESM2-WACCM","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","cesm2_waccm","fixed","sea_area_percentage","r1i1p1f1","CESM2-WACCM","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","canesm5","fixed","surface_altitude","r1i1p1f1","CANESM5","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","canesm5","fixed","sea_area_percentage","r1i1p1f1","CANESM5","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc_es2l","fixed","surface_altitude","r1i1p1f2","MIROC-ES2L","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc_es2l","fixed","sea_area_percentage","r1i1p1f2","MIROC-ES2L","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc6","fixed","surface_altitude","r1i1p1f1","MIROC6","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc6","fixed","sea_area_percentage","r1i1p1f1","MIROC6","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","mri_esm2_0","fixed","surface_altitude","r1i1p1f1","MRI-ESM2-0","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","mri_esm2_0","fixed","sea_area_percentage","r1i1p1f1","MRI-ESM2-0","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","cesm2_waccm","fixed","land_ice_area_percentage","r1i1p1f1","CESM2-WACCM","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","canesm5","fixed","land_ice_area_percentage","r1i1p1f1","CANESM5","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","miroc_es2l","fixed","land_ice_area_percentage","r1i1p1f2","MIROC-ES2L","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_3_4os","single_levels","mri_esm2_0","fixed","land_ice_area_percentage","r1i1p1f1","MRI-ESM2-0","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","access_cm2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","ACCESS-CM2","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","awi_cm_1_1_mr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","AWI-CM-1-1-MR","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CESM2","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2_waccm","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CESM2-WACCM","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_cm2_sr5","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CMCC-CM2-SR5","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_esm2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CMCC-ESM2","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CANESM5","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5_canoe","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p2f1","CANESM5-CANOE","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","fgoals_g3","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","FGOALS-G3","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","inm_cm4_8","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","INM-CM4-8","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc_es2l","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f2","MIROC-ES2L","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc6","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MIROC6","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MPI-ESM1-2-LR","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mri_esm2_0","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MRI-ESM2-0","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","taiesm1","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","TAIESM1","fx","sftlf","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","access_cm2","fixed","surface_altitude","r1i1p1f1","ACCESS-CM2","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","awi_cm_1_1_mr","fixed","surface_altitude","r1i1p1f1","AWI-CM-1-1-MR","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2","fixed","surface_altitude","r1i1p1f1","CESM2","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2_waccm","fixed","surface_altitude","r1i1p1f1","CESM2-WACCM","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_cm2_sr5","fixed","surface_altitude","r1i1p1f1","CMCC-CM2-SR5","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_esm2","fixed","surface_altitude","r1i1p1f1","CMCC-ESM2","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5_canoe","fixed","surface_altitude","r1i1p2f1","CANESM5-CANOE","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","e3sm_1_1","fixed","surface_altitude","r1i1p1f1","E3SM-1-1","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","gfdl_esm4","fixed","surface_altitude","r1i1p1f1","GFDL-ESM4","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","inm_cm4_8","fixed","surface_altitude","r1i1p1f1","INM-CM4-8","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mcm_ua_1_0","fixed","surface_altitude","r1i1p1f1","MCM-UA-1-0","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc_es2l","fixed","surface_altitude","r1i1p1f2","MIROC-ES2L","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc6","fixed","surface_altitude","r1i1p1f1","MIROC6","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","surface_altitude","r1i1p1f1","MPI-ESM1-2-LR","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mri_esm2_0","fixed","surface_altitude","r1i1p1f1","MRI-ESM2-0","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_lm","fixed","surface_altitude","r1i1p1f1","NORESM2-LM","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_mm","fixed","surface_altitude","r1i1p1f1","NORESM2-MM","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","taiesm1","fixed","surface_altitude","r1i1p1f1","TAIESM1","fx","orog","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","access_cm2","fixed","sea_area_percentage","r1i1p1f1","ACCESS-CM2","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2","fixed","sea_area_percentage","r1i1p1f1","CESM2","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2_waccm","fixed","sea_area_percentage","r1i1p1f1","CESM2-WACCM","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ciesm","fixed","sea_area_percentage","r1i1p1f1","CIESM","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5","fixed","sea_area_percentage","r1i1p1f1","CANESM5","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5_canoe","fixed","sea_area_percentage","r1i1p2f1","CANESM5-CANOE","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_cc","fixed","sea_area_percentage","r1i1p1f1","EC-EARTH3-CC","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_veg_lr","fixed","sea_area_percentage","r1i1p1f1","EC-EARTH3-VEG-LR","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc_es2l","fixed","sea_area_percentage","r1i1p1f2","MIROC-ES2L","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc6","fixed","sea_area_percentage","r1i1p1f1","MIROC6","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","sea_area_percentage","r1i1p1f1","MPI-ESM1-2-LR","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mri_esm2_0","fixed","sea_area_percentage","r1i1p1f1","MRI-ESM2-0","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_lm","fixed","sea_area_percentage","r1i1p1f1","NORESM2-LM","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_mm","fixed","sea_area_percentage","r1i1p1f1","NORESM2-MM","Ofx","sftof","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","access_cm2","fixed","land_ice_area_percentage","r1i1p1f1","ACCESS-CM2","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2","fixed","land_ice_area_percentage","r1i1p1f1","CESM2","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2_waccm","fixed","land_ice_area_percentage","r1i1p1f1","CESM2-WACCM","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_cm2_sr5","fixed","land_ice_area_percentage","r1i1p1f1","CMCC-CM2-SR5","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_esm2","fixed","land_ice_area_percentage","r1i1p1f1","CMCC-ESM2","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5","fixed","land_ice_area_percentage","r1i1p1f1","CANESM5","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5_canoe","fixed","land_ice_area_percentage","r1i1p2f1","CANESM5-CANOE","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","inm_cm4_8","fixed","land_ice_area_percentage","r1i1p1f1","INM-CM4-8","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc_es2l","fixed","land_ice_area_percentage","r1i1p1f2","MIROC-ES2L","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","land_ice_area_percentage","r1i1p1f1","MPI-ESM1-2-LR","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mri_esm2_0","fixed","land_ice_area_percentage","r1i1p1f1","MRI-ESM2-0","fx","sftgif","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","access_cm2","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","ACCESS-CM2","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","CESM2","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2_waccm","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","CESM2-WACCM","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_cm2_sr5","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","CMCC-CM2-SR5","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_esm2","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","CMCC-ESM2","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5_canoe","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p2f1","CANESM5-CANOE","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","e3sm_1_1","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","E3SM-1-1","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_cc","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","EC-EARTH3-CC","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_veg","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","EC-EARTH3-VEG","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_veg_lr","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","EC-EARTH3-VEG-LR","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","gfdl_esm4","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","GFDL-ESM4","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","inm_cm4_8","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","INM-CM4-8","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ipsl_cm6a_lr","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","IPSL-CM6A-LR","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mcm_ua_1_0","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","MCM-UA-1-0","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc_es2l","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f2","MIROC-ES2L","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc6","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","MIROC6","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","MPI-ESM1-2-LR","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mri_esm2_0","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","MRI-ESM2-0","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_lm","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","NORESM2-LM","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_mm","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","NORESM2-MM","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","taiesm1","fixed","grid_cell_area_for_atmospheric_grid_variables","r1i1p1f1","TAIESM1","fx","areacella","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","access_cm2","fixed","sea_floor_depth_below_geoid","r1i1p1f1","ACCESS-CM2","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cesm2","fixed","sea_floor_depth_below_geoid","r1i1p1f1","CESM2","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ciesm","fixed","sea_floor_depth_below_geoid","r1i1p1f1","CIESM","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_cm2_sr5","fixed","sea_floor_depth_below_geoid","r1i1p1f1","CMCC-CM2-SR5","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","cmcc_esm2","fixed","sea_floor_depth_below_geoid","r1i1p1f1","CMCC-ESM2","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5","fixed","sea_floor_depth_below_geoid","r1i1p1f1","CANESM5","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","canesm5_canoe","fixed","sea_floor_depth_below_geoid","r1i1p2f1","CANESM5-CANOE","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3","fixed","sea_floor_depth_below_geoid","r4i1p1f1","EC-EARTH3","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_cc","fixed","sea_floor_depth_below_geoid","r1i1p1f1","EC-EARTH3-CC","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","ec_earth3_veg_lr","fixed","sea_floor_depth_below_geoid","r1i1p1f1","EC-EARTH3-VEG-LR","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","fgoals_g3","fixed","sea_floor_depth_below_geoid","r1i1p1f1","FGOALS-G3","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","fio_esm_2_0","fixed","sea_floor_depth_below_geoid","r1i1p1f1","FIO-ESM-2-0","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","kiost_esm","fixed","sea_floor_depth_below_geoid","r1i1p1f1","KIOST-ESM","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mcm_ua_1_0","fixed","sea_floor_depth_below_geoid","r1i1p1f1","MCM-UA-1-0","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc_es2l","fixed","sea_floor_depth_below_geoid","r1i1p1f2","MIROC-ES2L","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","miroc6","fixed","sea_floor_depth_below_geoid","r1i1p1f1","MIROC6","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","sea_floor_depth_below_geoid","r1i1p1f1","MPI-ESM1-2-LR","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_lm","fixed","sea_floor_depth_below_geoid","r1i1p1f1","NORESM2-LM","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","noresm2_mm","fixed","sea_floor_depth_below_geoid","r1i1p1f1","NORESM2-MM","Ofx","deptho","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","awi_cm_1_1_mr","fixed","capacity_of_soil_to_store_water","r1i1p1f1","AWI-CM-1-1-MR","fx","mrsofc","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","inm_cm4_8","fixed","capacity_of_soil_to_store_water","r1i1p1f1","INM-CM4-8","fx","mrsofc","gn"
"1850-01-01/2300-12-31","ssp5_8_5","single_levels","mpi_esm1_2_lr","fixed","capacity_of_soil_to_store_water","r1i1p1f1","MPI-ESM1-2-LR","fx","mrsofc","gn"
"1850-01-15/1949-12-15","historical","single_levels","cesm2_fv2","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f1","CESM2-FV2","Emon","mrsosLut","gn"
"1850-01-15/1949-12-15","historical","single_levels","cesm2_waccm_fv2","monthly","snow_depth","r1i1p1f1","CESM2-WACCM-FV2","LImon","snd","gn"
"1850-01-15/1999-12-15","historical","single_levels","cesm2_waccm_fv2","monthly","total_runoff","r1i1p1f1","CESM2-WACCM-FV2","Emon","mrroLut","gn"
"1850-01-15/1999-12-15","historical","single_levels","cesm2_waccm_fv2","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f1","CESM2-WACCM-FV2","Emon","mrsosLut","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","total_runoff","r1i1p1f1","CESM2","Emon","mrroLut","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","snow_depth","r1i1p1f1","CESM2","LImon","snd","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2_fv2","monthly","total_runoff","r1i1p1f1","CESM2-FV2","Emon","mrroLut","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2_fv2","monthly","snow_depth","r1i1p1f1","CESM2-FV2","LImon","snd","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2_waccm","monthly","total_runoff","r1i1p1f1","CESM2-WACCM","Emon","mrroLut","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2_waccm","monthly","snow_depth","r1i1p1f1","CESM2-WACCM","LImon","snd","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","total_cloud_cover_percentage","r1i1p1f1","CESM2","Amon","clt","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f1","CESM2","Amon","evspsbl","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","surface_upward_latent_heat_flux","r1i1p1f1","CESM2","Amon","hfls","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","CESM2","Amon","hfss","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","near_surface_specific_humidity","r1i1p1f1","CESM2","Amon","huss","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","precipitation","r1i1p1f1","CESM2","Amon","pr","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","surface_air_pressure","r1i1p1f1","CESM2","Amon","ps","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","sea_level_pressure","r1i1p1f1","CESM2","Amon","psl","gn"
"1850-01-15/2014-12-15","historical","single_levels","cesm2","monthly","surface_downwelling_longwave_radiation","r1i1p1f1","CESM2","Amon","rlds","gn"
